ROW,Dimension.DATE,Dimension.ADVERTISER_ID,Dimension.ADVERTISER_NAME,Dimension.ORDER_NAME,Dimension.LINE_ITEM_ID,Dimension.LINE_ITEM_NAME,Dimension.LINE_ITEM_TYPE,Dimension.CREATIVE_NAME,Dimension.CREATIVE_TYPE,Dimension.CREATIVE_SIZE,Dimension.MASTER_COMPANION_CREATIVE_ID,Dimension.MASTER_COMPANION_CREATIVE_NAME,Dimension.AD_UNIT_NAME,Dimension.ORDER_ID,Dimension.CREATIVE_ID,Dimension.AD_UNIT_ID,DimensionAttribute.LINE_ITEM_GOAL_QUANTITY,DimensionAttribute.LINE_ITEM_START_DATE_TIME,DimensionAttribute.LINE_ITEM_END_DATE_TIME,DimensionAttribute.LINE_ITEM_CONTRACTED_QUANTITY,DimensionAttribute.LINE_ITEM_SPONSORSHIP_GOAL_PERCENTAGE,DimensionAttribute.CREATIVE_CLICK_THROUGH_URL,DimensionAttribute.MASTER_COMPANION_TYPE,DimensionAttribute.CREATIVE_OR_CREATIVE_SET,Column.AD_SERVER_ALL_REVENUE,Column.AD_SERVER_CLICKS,Column.AD_SERVER_CPD_REVENUE,Column.AD_SERVER_CPM_AND_CPC_REVENUE,Column.AD_SERVER_IMPRESSIONS,Column.VIDEO_VIEWERSHIP_AUTO_PLAYS,Column.VIDEO_VIEWERSHIP_CLICK_TO_PLAYS,Column.VIDEO_VIEWERSHIP_COMPLETE,Column.VIDEO_VIEWERSHIP_FIRST_QUARTILE,Column.VIDEO_VIEWERSHIP_MIDPOINT,Column.VIDEO_VIEWERSHIP_START,Column.VIDEO_VIEWERSHIP_THIRD_QUARTILE,Column.VIDEO_VIEWERSHIP_VIDEO_LENGTH,Column.TOTAL_INVENTORY_LEVEL_ALL_REVENUE,Column.TOTAL_INVENTORY_LEVEL_CLICKS,Column.TOTAL_INVENTORY_LEVEL_CPM_AND_CPC_REVENUE,Column.TOTAL_INVENTORY_LEVEL_IMPRESSIONS,Column.TOTAL_LINE_ITEM_LEVEL_ALL_REVENUE,Column.TOTAL_LINE_ITEM_LEVEL_CLICKS,Column.TOTAL_LINE_ITEM_LEVEL_CPM_AND_CPC_REVENUE
102548119667364157873---751815071_2018-05-07_33,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Leader News,2265591090,717074309,168403511,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,5,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_34,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Homelife,2265591090,717074309,168407471,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,2,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_35,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Sport,2265591090,717074309,168407951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,195,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_36,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Lifestyle,2265591090,717074309,168408071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,522,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_37,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),News Local,2265591090,717074309,168408311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,11,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_38,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Finance,2265591090,717074309,212725151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,3,0,0,1154,0,0,-,-,-,-,-,-,0,3,0,0,0,3,0
102548119667364157873---751815071_2018-05-07_39,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Kidspot,2265591090,717074309,311684951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,6,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_40,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Delicious.com.au,2265591090,717074309,316232831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,19,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-07_41,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,300 x 600,138230331327,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Whimn AU,2265591090,717074309,406967831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,13,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_42,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),AdelaideNow,2265591090,717074309,168399431,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,4331140,0,0,4331140,110,0,0,-,-,-,-,-,-,4331140,0,4331140,110,4331140,0,4331140
102548119667364157873---751815071_2018-05-07_43,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Daily Telegraph,2265591090,717074309,168399911,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,2165570,0,0,2165570,55,0,0,-,-,-,-,-,-,2165570,0,2165570,55,2165570,0,2165570
102548119667364157873---751815071_2018-05-07_44,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Travel,2265591090,717074309,168400031,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,8386662,0,0,8386662,213,0,0,-,-,-,-,-,-,8386662,0,8386662,213,8386662,0,8386662
102548119667364157873---751815071_2018-05-07_45,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Gold Coast Bulletin,2265591090,717074309,168400151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,3386164,0,0,3386164,86,0,0,-,-,-,-,-,-,3386164,0,3386164,86,3386164,0,3386164
102548119667364157873---751815071_2018-05-07_46,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Geelong Advertiser,2265591090,717074309,168400271,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,2598684,0,0,2598684,66,0,0,-,-,-,-,-,-,2598684,0,2598684,66,2598684,0,2598684
102548119667364157873---751815071_2018-05-07_47,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Herald Sun,2265591090,717074309,168400391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,14883372,0,0,14883372,378,0,0,-,-,-,-,-,-,14883372,0,14883372,378,14883372,0,14883372
102548119667364157873---751815071_2018-05-07_48,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Entertainment,2265591090,717074309,168400871,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,26065588,0,0,26065588,662,0,0,-,-,-,-,-,-,26065588,0,26065588,662,26065588,0,26065588
102548119667364157873---751815071_2018-05-07_49,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au,2265591090,717074309,168400991,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,63982750,0,0,63982750,1625,0,0,-,-,-,-,-,-,63982750,0,63982750,1625,63982750,0,63982750
102548119667364157873---751815071_2018-05-07_50,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NT News,2265591090,717074309,168401351,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,2795554,0,0,2795554,71,0,0,-,-,-,-,-,-,2795554,0,2795554,71,2795554,0,2795554
102548119667364157873---751815071_2018-05-07_51,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Quest Community Papers,2265591090,717074309,168401591,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,944976,0,0,944976,24,0,0,-,-,-,-,-,-,944976,0,944976,24,944976,0,944976
102548119667364157873---751815071_2018-05-07_52,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Australian,2265591090,717074309,168401831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,121311294,0,0,121311294,3081,0,0,-,-,-,-,-,-,121311294,0,121311294,3081,121311294,0,121311294
102548119667364157873---751815071_2018-05-07_53,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Courier Mail,2265591090,717074309,168401951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,8898524,0,0,8898524,226,0,0,-,-,-,-,-,-,8898524,0,8898524,226,8898524,0,8898524
102548119667364157873---751815071_2018-05-07_54,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Cairns Post,2265591090,717074309,168402071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,2008074,0,0,2008074,51,0,0,-,-,-,-,-,-,2008074,0,2008074,51,2008074,0,2008074
102548119667364157873---751815071_2018-05-07_55,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Technology,2265591090,717074309,168402191,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,16773324,0,0,16773324,426,0,0,-,-,-,-,-,-,16773324,0,16773324,426,16773324,0,16773324
102548119667364157873---751815071_2018-05-07_56,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Mercury,2265591090,717074309,168402311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,32207932,0,0,32207932,818,0,0,-,-,-,-,-,-,32207932,0,32207932,818,32207932,0,32207932
102548119667364157873---751815071_2018-05-07_57,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Townsville Bulletin,2265591090,717074309,168402671,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,2283692,0,0,2283692,58,0,0,-,-,-,-,-,-,2283692,0,2283692,58,2283692,0,2283692
102548119667364157873---751815071_2018-05-07_58,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),The Australian Business,2265591090,717074309,168403151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,3504286,0,0,3504286,89,0,0,-,-,-,-,-,-,3504286,0,3504286,89,3504286,0,3504286
102548119667364157873---751815071_2018-05-07_59,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Messenger News,2265591090,717074309,168403391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,354366,0,0,354366,9,0,0,-,-,-,-,-,-,354366,0,354366,9,354366,0,354366
102548119667364157873---751815071_2018-05-07_60,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Leader News,2265591090,717074309,168403511,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,196870,0,0,196870,5,0,0,-,-,-,-,-,-,196870,0,196870,5,196870,0,196870
102548119667364157873---751815071_2018-05-07_61,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Homelife,2265591090,717074309,168407471,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,78748,0,0,78748,2,0,0,-,-,-,-,-,-,78748,0,78748,2,78748,0,78748
102548119667364157873---751815071_2018-05-07_62,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Sport,2265591090,717074309,168407951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,7677930,0,0,7677930,195,0,0,-,-,-,-,-,-,7677930,0,7677930,195,7677930,0,7677930
102548119667364157873---751815071_2018-05-07_63,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Lifestyle,2265591090,717074309,168408071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,20513854,0,0,20513854,521,0,0,-,-,-,-,-,-,20513854,0,20513854,521,20513854,0,20513854
102548119667364157873---751815071_2018-05-07_64,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),News Local,2265591090,717074309,168408311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,433114,0,0,433114,11,0,0,-,-,-,-,-,-,433114,0,433114,11,433114,0,433114
102548119667364157873---751815071_2018-05-07_65,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Finance,2265591090,717074309,212725151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,45437596,0,0,45437596,1154,0,0,-,-,-,-,-,-,45437596,0,45437596,1154,45437596,0,45437596
102548119667364157873---751815071_2018-05-07_66,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Kidspot,2265591090,717074309,311684951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,236244,0,0,236244,6,0,0,-,-,-,-,-,-,236244,0,236244,6,236244,0,236244
102548119667364157873---751815071_2018-05-07_67,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Delicious.com.au,2265591090,717074309,316232831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,748106,0,0,748106,19,0,0,-,-,-,-,-,-,748106,0,748106,19,748106,0,748106
102548119667364157873---751815071_2018-05-07_68,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Third-party,728 x 90,138230380889,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Whimn AU,2265591090,717074309,406967831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,511862,0,0,511862,13,0,0,-,-,-,-,-,-,511862,0,511862,13,511862,0,511862
102548119667364157873---751815071_2018-05-07_69,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Image,970 x 250,138230331330,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),AdelaideNow,2265591090,717074309,168399431,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,110,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_70,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Image,970 x 250,138230331330,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Daily Telegraph,2265591090,717074309,168399911,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,55,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-07_71,2018-05-07,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Image,970 x 250,138230331330,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),NEWS.com.au/Travel,2265591090,717074309,168400031,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,213,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
